timestamp_ms,cycleCount,tempC,currentA,accX_g,accY_g,accZ_g,alertMsg
22094000,4419,18.94,0.31,0.07,-0.13,9.8,
22095000,4420,18.44,0.4,0.27,0.06,9.98,
22096000,4420,18.02,0.26,0.11,-0.05,9.66,
22097000,4420,17.66,0.37,-0.01,-0.25,10.06,
22098000,4420,17.38,0.58,-0.14,-0.13,9.95,
22099000,4420,17.18,0.4,-0.27,-0.04,9.79,
22100000,4421,17.05,0.29,0.24,0.18,9.82,
22101000,4421,17.0,0.31,-0.24,-0.26,9.75,
22102000,4421,17.03,0.48,-0.18,0.26,9.59,
22103000,4421,17.14,0.43,0.03,-0.15,9.89,
22104000,4421,17.33,0.55,-0.05,0.04,9.82,
22105000,4422,17.6,0.72,0.15,-0.21,9.72,
22106000,4422,17.94,0.3,0.27,0.14,9.73,
22107000,4422,18.35,0.67,-0.29,-0.19,9.78,
22108000,4422,18.83,0.41,-0.23,0.29,9.57,
22109000,4422,19.37,0.66,0.01,0.06,9.51,
22110000,4423,19.96,0.35,0.24,-0.23,10.07,
22111000,4423,20.61,0.47,0.02,0.06,10.01,
22112000,4423,21.3,0.56,0.07,0.2,9.53,
22113000,4423,22.02,0.45,-0.03,-0.19,9.7,
22114000,4423,22.78,0.38,0.23,0.27,9.57,
22115000,4424,23.56,0.29,-0.03,0.3,10.07,
22116000,4424,24.35,0.46,0.15,-0.21,9.83,
22117000,4424,25.15,0.32,-0.29,-0.29,9.85,
22118000,4424,25.95,0.4,-0.06,0.22,9.83,
22119000,4424,26.74,0.48,0.13,-0.24,9.73,
22120000,4425,27.51,0.67,0.24,-0.19,9.52,
22121000,4425,28.25,0.36,0.25,0.09,10.11,
22122000,4425,28.97,0.63,0.01,-0.01,9.92,
22123000,4425,29.64,0.71,-0.19,0.18,9.91,
22124000,4425,30.27,0.57,0.28,0.24,10.05,Alerta: Temperatura alta!
22125000,4426,30.84,0.75,0.04,0.02,9.82,Alerta: Temperatura alta!
22126000,4426,31.36,0.46,-0.13,0.17,9.62,Alerta: Temperatura alta!
22127000,4426,31.81,0.51,-0.05,-0.07,10.07,Alerta: Temperatura alta!
22128000,4426,32.2,0.51,0.1,0.18,9.75,Alerta: Temperatura alta!
22129000,4426,32.51,0.37,-0.06,0.03,9.84,Alerta: Temperatura alta!
22130000,4427,32.75,0.44,-0.26,-0.21,9.83,Alerta: Temperatura alta!
22131000,4427,32.91,0.71,-0.1,-0.14,10.07,Alerta: Temperatura alta!
22132000,4427,32.99,0.45,-0.16,-0.22,10.05,Alerta: Temperatura alta!
22133000,4427,32.99,0.69,-0.1,0.12,9.99,Alerta: Temperatura alta!
22134000,4427,32.91,0.4,-0.05,0.15,9.98,Alerta: Temperatura alta!
22135000,4428,32.76,0.33,-0.06,0.26,9.96,Alerta: Temperatura alta!
22136000,4428,32.52,0.32,0.17,-0.13,10.08,Alerta: Temperatura alta!
22137000,4428,32.21,0.73,0.25,0.07,9.59,Alerta: Temperatura alta!
22138000,4428,31.83,0.37,0.19,-0.24,9.7,Alerta: Temperatura alta!
22139000,4428,31.38,0.71,0.05,0.19,9.57,Alerta: Temperatura alta!
22140000,4429,30.86,0.56,0.12,-0.3,9.67,Alerta: Temperatura alta!
22141000,4429,30.29,0.39,-0.13,-0.16,9.92,Alerta: Temperatura alta!
22142000,4429,29.67,0.46,-0.17,-0.2,10.09,
22143000,4429,28.99,0.39,0.04,0.19,9.72,
22144000,4429,28.28,0.45,-0.12,-0.16,9.79,
22145000,4430,27.54,0.73,-0.16,-0.26,10.0,
22146000,4430,26.77,0.71,-0.09,0.15,9.55,
22147000,4430,25.98,0.6,0.07,-0.01,9.81,
22148000,4430,25.18,0.63,-0.14,0.13,10.04,
22149000,4430,24.38,0.43,-0.01,-0.09,9.69,
22150000,4431,23.59,0.43,-0.13,0.14,9.64,
22151000,4431,22.81,0.68,-0.29,0.01,9.72,
22152000,4431,22.05,0.72,0.03,0.11,9.63,
22153000,4431,21.33,0.43,-0.0,0.24,9.57,
22154000,4431,20.63,0.73,-0.15,-0.25,9.58,
22155000,4432,19.99,0.67,-0.19,-0.29,9.99,
22156000,4432,19.39,0.72,-0.08,-0.0,9.72,
22157000,4432,18.85,0.6,0.18,0.05,9.63,
22158000,4432,18.37,0.73,-0.19,-0.19,9.56,
22159000,4432,17.96,0.72,0.13,0.12,10.02,
22160000,4433,17.61,0.62,0.15,-0.26,9.75,
22161000,4433,17.34,0.59,0.19,-0.21,9.69,
22162000,4433,17.15,0.51,-0.21,0.04,10.03,
22163000,4433,17.04,0.38,-0.12,-0.3,10.08,
22164000,4433,17.0,0.54,0.28,0.23,9.76,
22165000,4434,17.05,0.31,-0.22,-0.0,9.87,
22166000,4434,17.17,0.37,0.07,0.14,9.74,
22167000,4434,17.37,0.63,-0.09,0.15,9.9,
22168000,4434,17.65,0.4,-0.15,-0.12,10.02,
22169000,4434,18.0,0.74,-0.24,0.03,9.8,
22170000,4435,18.43,0.63,-0.08,-0.25,9.88,
22171000,4435,18.91,0.74,0.27,-0.13,9.53,
22172000,4435,19.46,0.43,0.12,-0.07,9.64,
22173000,4435,20.07,0.67,0.12,0.04,9.83,
22174000,4435,20.72,0.41,0.23,0.05,9.96,
22175000,4436,21.42,0.4,0.02,-0.0,9.54,
22176000,4436,22.15,0.36,0.11,-0.23,9.75,
22177000,4436,22.91,0.33,0.23,0.18,9.61,
22178000,4436,23.69,0.33,0.07,-0.09,9.82,
22179000,4436,24.49,0.29,0.23,0.06,9.55,
22180000,4437,25.28,0.58,0.23,0.05,10.09,
22181000,4437,26.08,0.68,0.04,0.06,9.84,
22182000,4437,26.87,0.37,-0.26,0.24,10.08,
22183000,4437,27.63,0.25,-0.22,0.07,9.88,
22184000,4437,28.38,0.45,0.02,0.28,9.62,
22185000,4438,29.08,0.75,-0.07,0.03,9.86,
22186000,4438,29.75,0.46,-0.14,0.23,9.62,
22187000,4438,30.37,0.67,-0.26,-0.29,9.55,Alerta: Temperatura alta!
22188000,4438,30.93,0.67,-0.2,0.06,9.97,Alerta: Temperatura alta!
22189000,4438,31.44,0.38,-0.29,0.04,10.01,Alerta: Temperatura alta!
22190000,4439,31.88,0.69,-0.06,-0.08,10.07,Alerta: Temperatura alta!
22191000,4439,32.25,0.42,0.2,0.15,9.84,Alerta: Temperatura alta!
22192000,4439,32.55,0.64,-0.29,0.21,9.78,Alerta: Temperatura alta!
22193000,4439,32.78,0.52,0.07,-0.29,9.98,Alerta: Temperatura alta!
22194000,4439,32.93,0.33,-0.08,-0.08,9.99,Alerta: Temperatura alta!
22195000,4440,33.0,0.73,0.3,-0.07,10.0,Alerta: Temperatura alta!
22196000,4440,32.98,0.62,-0.09,0.01,9.76,Alerta: Temperatura alta!
22197000,4440,32.89,0.62,-0.15,0.16,9.56,Alerta: Temperatura alta!
22198000,4440,32.72,0.55,-0.09,0.3,9.74,Alerta: Temperatura alta!
22199000,4440,32.47,0.38,0.03,-0.15,9.64,Alerta: Temperatura alta!
22200000,4441,32.15,0.34,-0.28,-0.17,9.76,Alerta: Temperatura alta!
22201000,4441,31.76,0.47,0.11,-0.2,9.67,Alerta: Temperatura alta!
22202000,4441,31.3,0.61,-0.04,0.13,9.55,Alerta: Temperatura alta!
22203000,4441,30.77,0.41,0.24,0.03,9.62,Alerta: Temperatura alta!
22204000,4441,30.19,0.51,0.11,-0.03,9.7,Alerta: Temperatura alta!
22205000,4442,29.56,0.44,0.28,0.06,9.79,
22206000,4442,28.88,0.38,-0.26,-0.25,9.93,
22207000,4442,28.16,0.68,-0.25,-0.28,9.79,
22208000,4442,27.41,0.57,-0.0,-0.21,9.6,
22209000,4442,26.64,0.33,0.23,0.14,9.81,
22210000,4443,25.85,0.71,-0.13,-0.09,10.06,
22211000,4443,25.05,0.62,0.23,-0.09,9.71,
22212000,4443,24.25,0.42,0.14,0.13,9.85,
22213000,4443,23.46,0.3,-0.2,0.29,9.86,
22214000,4443,22.68,0.7,0.02,-0.18,9.87,
22215000,4444,21.93,0.64,0.26,0.05,9.85,
22216000,4444,21.21,0.68,-0.15,0.1,9.7,
22217000,4444,20.52,0.57,-0.18,0.02,9.89,
22218000,4444,19.88,0.48,-0.18,-0.26,9.93,
22219000,4444,19.29,0.72,-0.04,0.26,9.87,
22220000,4445,18.76,0.49,-0.24,0.17,9.53,
22221000,4445,18.29,0.48,0.09,0.08,9.72,
22222000,4445,17.89,0.6,0.16,0.05,9.53,
22223000,4445,17.56,0.5,0.25,-0.1,9.57,
22224000,4445,17.3,0.63,0.2,-0.29,9.6,
22225000,4446,17.12,0.62,0.2,-0.16,9.78,
22226000,4446,17.02,0.75,0.02,-0.16,9.98,
22227000,4446,17.0,0.38,0.27,-0.23,9.6,
22228000,4446,17.06,0.64,0.15,0.2,9.74,
22229000,4446,17.2,0.45,-0.26,-0.01,9.92,
22230000,4447,17.41,0.47,-0.05,0.2,10.07,
22231000,4447,17.71,0.39,0.1,-0.24,10.03,
22232000,4447,18.07,0.54,0.03,0.17,9.95,
22233000,4447,18.5,0.6,-0.23,0.07,9.84,
22234000,4447,19.0,0.37,-0.08,0.01,9.86,
22235000,4448,19.56,0.67,-0.29,0.16,9.86,
22236000,4448,20.17,0.7,0.27,-0.06,9.82,
22237000,4448,20.83,0.36,-0.03,0.29,9.54,
22238000,4448,21.54,0.7,-0.07,0.09,9.97,
22239000,4448,22.27,0.41,-0.18,-0.28,9.84,
22240000,4449,23.04,0.36,-0.13,0.22,9.78,
22241000,4449,23.82,0.61,0.16,-0.17,9.55,
22242000,4449,24.62,0.53,0.29,-0.02,10.07,
22243000,4449,25.42,0.35,-0.21,-0.16,9.61,
22244000,4449,26.21,0.69,0.25,-0.14,9.53,
22245000,4450,27.0,0.71,0.24,-0.13,9.99,
22246000,4450,27.76,0.57,0.22,-0.23,9.74,
22247000,4450,28.5,0.63,-0.08,0.18,10.0,
22248000,4450,29.2,0.42,-0.17,-0.28,9.98,
22249000,4450,29.86,0.65,-0.27,0.22,9.64,
22250000,4451,30.47,0.55,-0.12,-0.11,9.7,Alerta: Temperatura alta!
22251000,4451,31.02,0.45,-0.27,-0.06,10.09,Alerta: Temperatura alta!
22252000,4451,31.52,0.39,-0.22,-0.13,9.79,Alerta: Temperatura alta!
22253000,4451,31.95,0.31,0.15,-0.25,9.81,Alerta: Temperatura alta!
22254000,4451,32.31,0.74,-0.19,0.18,9.72,Alerta: Temperatura alta!
22255000,4452,32.6,0.42,-0.13,0.02,9.73,Alerta: Temperatura alta!
22256000,4452,32.81,0.65,0.02,0.12,9.62,Alerta: Temperatura alta!
22257000,4452,32.94,0.66,-0.22,0.16,9.84,Alerta: Temperatura alta!
22258000,4452,33.0,0.26,-0.01,0.19,10.1,Alerta: Temperatura alta!
22259000,4452,32.97,0.3,0.18,0.05,10.09,Alerta: Temperatura alta!
22260000,4453,32.87,0.29,0.1,0.19,9.65,Alerta: Temperatura alta!
22261000,4453,32.68,0.73,0.22,0.16,9.53,Alerta: Temperatura alta!
22262000,4453,32.42,0.56,0.22,0.14,9.68,Alerta: Temperatura alta!
22263000,4453,32.09,0.25,0.12,-0.25,9.97,Alerta: Temperatura alta!
22264000,4453,31.68,0.37,-0.24,-0.28,10.02,Alerta: Temperatura alta!
22265000,4454,31.21,0.31,0.17,0.0,10.0,Alerta: Temperatura alta!
22266000,4454,30.68,0.68,-0.1,0.27,9.63,Alerta: Temperatura alta!
22267000,4454,30.09,0.55,-0.28,-0.23,9.56,Alerta: Temperatura alta!
22268000,4454,29.45,0.66,0.23,-0.23,10.1,
22269000,4454,28.76,0.7,0.05,-0.19,9.94,
22270000,4455,28.04,0.45,0.26,-0.14,10.07,
22271000,4455,27.28,0.71,-0.24,-0.22,9.91,
22272000,4455,26.5,0.51,0.19,0.04,9.6,
22273000,4455,25.71,0.44,0.0,-0.27,9.88,
22274000,4455,24.91,0.46,0.09,0.07,9.75,
22275000,4456,24.12,0.37,0.12,0.03,9.78,
22276000,4456,23.33,0.61,0.08,0.09,9.82,
22277000,4456,22.55,0.38,0.09,-0.05,9.73,
22278000,4456,21.81,0.28,-0.01,0.18,9.73,
22279000,4456,21.09,0.38,-0.11,0.16,9.67,
22280000,4457,20.41,0.59,0.14,-0.08,9.77,
22281000,4457,19.78,0.51,-0.11,0.27,9.53,
22282000,4457,19.2,0.54,-0.21,0.28,9.97,
22283000,4457,18.68,0.32,-0.04,0.0,9.92,
22284000,4457,18.22,0.69,0.25,-0.25,10.09,
22285000,4458,17.83,0.36,0.23,0.2,10.0,
22286000,4458,17.51,0.57,0.3,-0.14,9.82,
22287000,4458,17.27,0.28,-0.15,-0.18,9.62,
22288000,4458,17.1,0.63,-0.27,-0.27,9.99,
22289000,4458,17.01,0.4,-0.08,0.09,9.94,
22290000,4459,17.01,0.4,-0.09,-0.18,9.58,
22291000,4459,17.08,0.35,-0.16,-0.23,9.88,
22292000,4459,17.23,0.41,-0.08,0.25,9.76,
22293000,4459,17.46,0.48,0.05,0.27,9.62,
22294000,4459,17.76,0.56,-0.29,-0.12,9.97,
22295000,4460,18.14,0.61,0.18,-0.26,9.62,
22296000,4460,18.58,0.32,-0.24,-0.02,10.08,
22297000,4460,19.09,0.55,0.02,-0.18,9.71,
22298000,4460,19.66,0.35,0.21,0.2,9.61,
22299000,4460,20.28,0.34,-0.22,0.13,9.71,
22300000,4461,20.95,0.34,0.3,0.28,10.05,
22301000,4461,21.66,0.39,-0.02,-0.2,9.69,
22302000,4461,22.4,0.3,0.03,-0.22,9.92,
22303000,4461,23.17,0.37,0.27,0.05,10.11,
22304000,4461,23.96,0.33,-0.02,-0.03,9.68,
22305000,4462,24.75,0.27,0.17,-0.06,9.57,
22306000,4462,25.55,0.4,-0.16,0.07,9.97,
22307000,4462,26.35,0.6,-0.25,-0.22,9.73,
22308000,4462,27.13,0.32,0.19,0.04,9.81,
22309000,4462,27.89,0.61,0.18,0.02,9.58,
22310000,4463,28.62,0.31,-0.01,0.15,9.87,
22311000,4463,29.31,0.63,-0.0,0.12,9.55,
22312000,4463,29.96,0.5,0.11,0.28,9.98,
22313000,4463,30.56,0.68,0.19,-0.16,9.64,Alerta: Temperatura alta!
22314000,4463,31.11,0.68,-0.04,-0.13,9.91,Alerta: Temperatura alta!
22315000,4464,31.6,0.48,0.05,0.07,9.68,Alerta: Temperatura alta!
22316000,4464,32.01,0.47,0.25,-0.14,9.67,Alerta: Temperatura alta!
22317000,4464,32.36,0.33,0.21,-0.12,9.86,Alerta: Temperatura alta!
22318000,4464,32.64,0.49,0.25,-0.23,9.95,Alerta: Temperatura alta!
22319000,4464,32.84,0.55,0.25,-0.19,9.79,Alerta: Temperatura alta!
22320000,4465,32.96,0.38,0.18,0.24,9.61,Alerta: Temperatura alta!
22321000,4465,33.0,0.73,0.18,-0.11,9.53,Alerta: Temperatura alta!
22322000,4465,32.96,0.5,-0.28,0.28,9.71,Alerta: Temperatura alta!
22323000,4465,32.84,0.32,-0.28,-0.24,9.51,Alerta: Temperatura alta!
22324000,4465,32.65,0.71,-0.2,-0.2,9.73,Alerta: Temperatura alta!
22325000,4466,32.37,0.69,0.14,0.09,9.83,Alerta: Temperatura alta!
22326000,4466,32.03,0.67,-0.1,-0.27,10.01,Alerta: Temperatura alta!
22327000,4466,31.61,0.7,-0.19,-0.0,9.76,Alerta: Temperatura alta!
22328000,4466,31.13,0.64,0.21,0.05,9.99,Alerta: Temperatura alta!
22329000,4466,30.58,0.47,-0.1,-0.05,9.85,Alerta: Temperatura alta!
22330000,4467,29.98,0.52,0.09,0.27,9.61,
22331000,4467,29.33,0.51,-0.06,-0.18,9.87,
22332000,4467,28.64,0.38,0.05,0.12,10.07,
22333000,4467,27.91,0.49,0.22,0.27,9.82,
22334000,4467,27.15,0.38,-0.14,-0.3,9.61,
22335000,4468,26.37,0.33,-0.04,0.18,9.89,
22336000,4468,25.58,0.67,-0.05,-0.14,9.7,
22337000,4468,24.78,0.68,0.02,-0.15,9.76,
22338000,4468,23.98,0.26,-0.18,-0.18,9.7,
22339000,4468,23.19,0.36,0.06,-0.22,9.97,
22340000,4469,22.43,0.48,-0.03,-0.15,9.67,
22341000,4469,21.68,0.35,-0.18,-0.3,9.93,
22342000,4469,20.97,0.61,0.22,-0.16,9.87,
22343000,4469,20.3,0.42,-0.18,-0.15,9.98,
22344000,4469,19.68,0.62,-0.24,-0.05,9.72,
22345000,4470,19.11,0.29,0.14,-0.09,10.06,
22346000,4470,18.6,0.68,-0.28,-0.09,9.9,
22347000,4470,18.15,0.44,0.28,0.12,9.68,
22348000,4470,17.77,0.55,-0.06,-0.02,9.84,
22349000,4470,17.47,0.59,-0.25,-0.04,9.51,
22350000,4471,17.24,0.5,0.26,-0.23,9.85,
22351000,4471,17.08,0.66,0.09,-0.25,9.68,
22352000,4471,17.01,0.64,-0.19,0.02,10.07,
22353000,4471,17.01,0.37,0.19,-0.22,9.97,
22354000,4471,17.1,0.5,-0.25,-0.22,9.67,
22355000,4472,17.26,0.42,-0.28,-0.02,9.93,
22356000,4472,17.5,0.37,0.22,-0.22,10.1,
22357000,4472,17.82,0.26,0.05,0.25,9.61,
22358000,4472,18.21,0.31,-0.01,-0.27,9.84,
22359000,4472,18.66,0.67,0.23,-0.25,9.61,
22360000,4473,19.18,0.45,0.11,0.08,9.89,
22361000,4473,19.76,0.34,-0.0,-0.24,9.63,
22362000,4473,20.39,0.29,-0.22,0.2,9.83,
22363000,4473,21.07,0.62,0.08,0.23,9.92,
22364000,4473,21.78,0.72,-0.3,-0.13,9.89,
22365000,4474,22.53,0.42,0.29,-0.17,9.84,
22366000,4474,23.3,0.48,0.15,-0.13,10.06,
22367000,4474,24.09,0.75,0.0,0.19,9.66,
22368000,4474,24.89,0.32,-0.16,-0.01,9.79,
22369000,4474,25.69,0.39,-0.12,-0.27,9.69,
22370000,4475,26.48,0.6,-0.28,0.28,9.88,
22371000,4475,27.26,0.73,0.08,-0.11,9.89,
22372000,4475,28.01,0.63,0.02,0.07,9.92,
22373000,4475,28.74,0.53,0.3,-0.13,9.73,
22374000,4475,29.42,0.56,-0.28,0.01,9.7,
22375000,4476,30.07,0.51,-0.07,0.21,9.94,Alerta: Temperatura alta!
22376000,4476,30.66,0.73,-0.05,0.01,9.54,Alerta: Temperatura alta!
22377000,4476,31.2,0.71,-0.03,-0.12,9.7,Alerta: Temperatura alta!
22378000,4476,31.67,0.34,-0.02,-0.19,9.52,Alerta: Temperatura alta!
22379000,4476,32.08,0.34,0.22,0.0,9.93,Alerta: Temperatura alta!
22380000,4477,32.42,0.38,0.12,-0.1,10.03,Alerta: Temperatura alta!
22381000,4477,32.68,0.34,-0.05,-0.25,10.08,Alerta: Temperatura alta!
22382000,4477,32.86,0.34,-0.06,0.15,9.88,Alerta: Temperatura alta!
22383000,4477,32.97,0.4,0.09,-0.1,9.68,Alerta: Temperatura alta!
22384000,4477,33.0,0.62,-0.24,0.28,10.04,Alerta: Temperatura alta!
22385000,4478,32.95,0.63,0.14,0.0,9.92,Alerta: Temperatura alta!
22386000,4478,32.82,0.38,-0.1,0.09,10.02,Alerta: Temperatura alta!
22387000,4478,32.61,0.31,0.12,-0.24,9.56,Alerta: Temperatura alta!
22388000,4478,32.32,0.43,-0.21,0.09,9.89,Alerta: Temperatura alta!
22389000,4478,31.96,0.25,-0.06,0.2,9.94,Alerta: Temperatura alta!
22390000,4479,31.53,0.29,-0.24,0.2,9.53,Alerta: Temperatura alta!
22391000,4479,31.04,0.28,0.24,-0.23,9.6,Alerta: Temperatura alta!
22392000,4479,30.49,0.7,0.22,0.26,9.74,Alerta: Temperatura alta!
22393000,4479,29.88,0.61,0.12,0.06,10.01,
22394000,4479,29.22,0.51,-0.19,0.11,9.7,
22395000,4480,28.52,0.43,-0.05,0.17,9.69,
22396000,4480,27.78,0.46,0.28,0.14,9.81,
22397000,4480,27.02,0.6,0.12,-0.17,9.64,
22398000,4480,26.24,0.35,0.29,-0.18,9.8,
22399000,4480,25.44,0.48,-0.21,-0.04,9.71,
22400000,4481,24.64,0.67,0.19,-0.05,9.84,
22401000,4481,23.85,0.59,-0.18,0.05,9.6,
22402000,4481,23.06,0.45,-0.2,-0.24,9.8,
22403000,4481,22.3,0.44,-0.23,-0.13,9.6,
22404000,4481,21.56,0.31,-0.13,0.27,9.72,
22405000,4482,20.86,0.48,-0.0,-0.2,10.02,
22406000,4482,20.19,0.46,0.2,-0.06,10.07,
22407000,4482,19.58,0.55,-0.07,-0.1,9.94,
22408000,4482,19.02,0.44,-0.25,-0.14,10.05,
22409000,4482,18.52,0.57,-0.08,-0.08,9.72,
22410000,4483,18.08,0.26,0.05,0.03,9.58,
22411000,4483,17.72,0.32,-0.15,-0.13,9.6,
22412000,4483,17.42,0.37,-0.26,0.24,9.92,
22413000,4483,17.2,0.4,-0.28,-0.09,9.78,
22414000,4483,17.06,0.59,-0.1,-0.26,9.75,
22415000,4484,17.0,0.57,-0.24,0.14,9.77,
22416000,4484,17.02,0.44,0.15,0.1,9.73,
22417000,4484,17.12,0.58,-0.02,-0.12,9.9,
22418000,4484,17.3,0.55,-0.03,-0.16,9.78,
22419000,4484,17.55,0.49,-0.0,0.12,9.78,
22420000,4485,17.88,0.32,0.05,0.07,10.11,
22421000,4485,18.28,0.38,-0.03,-0.03,9.85,
22422000,4485,18.75,0.36,0.19,-0.23,10.06,
22423000,4485,19.28,0.42,-0.24,0.26,10.06,
22424000,4485,19.86,0.27,-0.17,0.08,9.82,
22425000,4486,20.5,0.57,-0.06,-0.24,10.04,
22426000,4486,21.18,0.31,-0.16,0.23,9.99,
22427000,4486,21.91,0.65,0.19,-0.12,9.69,
22428000,4486,22.66,0.55,-0.2,-0.1,9.84,
22429000,4486,23.43,0.6,0.13,0.11,9.91,
22430000,4487,24.22,0.36,-0.29,-0.09,9.66,
22431000,4487,25.02,0.64,0.28,-0.04,9.6,
22432000,4487,25.82,0.63,-0.05,-0.02,9.63,
22433000,4487,26.61,0.46,-0.14,0.06,9.63,
22434000,4487,27.39,0.52,0.05,0.3,9.75,
22435000,4488,28.14,0.44,-0.18,0.22,10.03,
22436000,4488,28.86,0.75,-0.03,0.1,9.61,
22437000,4488,29.54,0.4,-0.17,0.16,9.83,
22438000,4488,30.17,0.29,0.16,-0.23,9.72,Alerta: Temperatura alta!
22439000,4488,30.75,0.51,0.01,0.27,10.1,Alerta: Temperatura alta!
22440000,4489,31.28,0.61,0.07,0.27,9.67,Alerta: Temperatura alta!
22441000,4489,31.74,0.49,0.3,0.06,10.0,Alerta: Temperatura alta!
22442000,4489,32.14,0.64,-0.27,-0.16,9.7,Alerta: Temperatura alta!
22443000,4489,32.46,0.35,0.29,0.15,9.63,Alerta: Temperatura alta!
22444000,4489,32.71,0.39,-0.05,0.28,9.69,Alerta: Temperatura alta!
22445000,4490,32.89,0.26,-0.22,-0.22,9.88,Alerta: Temperatura alta!
22446000,4490,32.98,0.29,-0.0,0.05,9.52,Alerta: Temperatura alta!
22447000,4490,33.0,0.65,0.26,-0.12,9.91,Alerta: Temperatura alta!
22448000,4490,32.93,0.28,0.29,-0.14,10.05,Alerta: Temperatura alta!
22449000,4490,32.79,0.36,-0.18,-0.27,9.52,Alerta: Temperatura alta!
22450000,4491,32.56,0.62,0.08,-0.07,10.06,Alerta: Temperatura alta!
22451000,4491,32.26,0.5,-0.2,-0.17,9.82,Alerta: Temperatura alta!
22452000,4491,31.89,0.69,0.04,-0.08,9.66,Alerta: Temperatura alta!
22453000,4491,31.45,0.55,-0.02,0.03,9.87,Alerta: Temperatura alta!
22454000,4491,30.95,0.39,0.28,-0.27,9.59,Alerta: Temperatura alta!
22455000,4492,30.39,0.34,-0.25,0.18,9.58,Alerta: Temperatura alta!
22456000,4492,29.77,0.33,-0.2,-0.18,9.96,
22457000,4492,29.1,0.33,0.11,-0.25,9.79,
22458000,4492,28.4,0.54,0.21,0.09,9.85,
22459000,4492,27.66,0.47,-0.29,0.2,9.52,
22460000,4493,26.89,0.53,0.25,0.13,10.11,
22461000,4493,26.11,0.41,-0.05,-0.05,9.64,
22462000,4493,25.31,0.64,0.11,-0.1,9.87,
22463000,4493,24.51,0.64,-0.25,-0.06,9.7,
22464000,4493,23.72,0.57,-0.06,-0.01,9.79,
22465000,4494,22.93,0.46,0.13,0.24,9.67,
22466000,4494,22.17,0.26,-0.23,-0.23,9.6,
22467000,4494,21.44,0.3,-0.28,0.12,9.51,
22468000,4494,20.74,0.52,0.01,-0.2,9.96,
22469000,4494,20.09,0.74,-0.21,0.2,9.92,
22470000,4495,19.48,0.73,-0.24,0.01,9.81,
22471000,4495,18.93,0.64,-0.11,0.18,9.57,
22472000,4495,18.44,0.56,-0.14,-0.11,10.0,
22473000,4495,18.02,0.61,-0.2,-0.05,10.05,
22474000,4495,17.66,0.6,-0.22,0.13,10.01,
22475000,4496,17.38,0.48,-0.29,0.28,9.79,
22476000,4496,17.17,0.68,0.08,-0.03,9.63,
22477000,4496,17.05,0.47,0.03,0.0,9.83,
22478000,4496,17.0,0.69,-0.2,0.04,9.87,
22479000,4496,17.03,0.53,-0.05,-0.08,9.85,
22480000,4497,17.14,0.55,0.03,0.25,9.82,
22481000,4497,17.34,0.26,0.22,-0.02,9.93,
22482000,4497,17.6,0.49,-0.1,0.28,9.6,
22483000,4497,17.94,0.44,0.17,-0.29,9.83,
22484000,4497,18.35,0.55,-0.26,0.12,10.0,
22485000,4498,18.83,0.73,0.08,0.15,9.93,
22486000,4498,19.37,0.43,-0.13,0.26,9.9,
22487000,4498,19.97,0.6,0.13,-0.11,10.07,
22488000,4498,20.61,0.72,0.19,0.16,9.74,
22489000,4498,21.3,0.44,0.22,0.19,9.6,
22490000,4499,22.03,0.67,0.16,0.26,9.94,
22491000,4499,22.79,0.5,-0.19,0.22,9.75,
22492000,4499,23.57,0.34,0.23,-0.05,9.99,
22493000,4499,24.36,0.41,0.07,0.23,9.79,
22494000,4499,25.16,0.7,0.2,-0.1,9.95,
22495000,4500,25.95,0.57,0.23,0.01,10.02,
22496000,4500,26.74,0.38,0.05,-0.16,9.53,
22497000,4500,27.51,0.72,0.22,0.15,9.98,
22498000,4500,28.26,0.52,0.12,-0.2,9.81,
22499000,4500,28.97,0.51,0.0,-0.11,9.86,
22500000,4501,29.65,0.28,-0.08,0.25,9.9,
22501000,4501,30.27,0.56,0.22,0.01,9.69,Alerta: Temperatura alta!
22502000,4501,30.85,0.37,0.13,-0.1,9.99,Alerta: Temperatura alta!
22503000,4501,31.36,0.52,0.05,-0.16,9.85,Alerta: Temperatura alta!
22504000,4501,31.82,0.74,0.24,0.29,10.07,Alerta: Temperatura alta!
22505000,4502,32.2,0.42,-0.17,-0.21,9.75,Alerta: Temperatura alta!
22506000,4502,32.51,0.71,0.29,-0.02,9.68,Alerta: Temperatura alta!
22507000,4502,32.75,0.34,-0.16,0.28,10.04,Alerta: Temperatura alta!
22508000,4502,32.91,0.45,-0.11,0.1,9.87,Alerta: Temperatura alta!
22509000,4502,32.99,0.29,-0.1,0.13,10.08,Alerta: Temperatura alta!
22510000,4503,32.99,0.46,0.11,0.2,9.82,Alerta: Temperatura alta!
22511000,4503,32.91,0.35,0.1,0.29,9.96,Alerta: Temperatura alta!
22512000,4503,32.75,0.72,-0.04,0.2,9.82,Alerta: Temperatura alta!
22513000,4503,32.52,0.41,0.23,-0.26,9.86,Alerta: Temperatura alta!
22514000,4503,32.21,0.6,0.29,-0.22,9.74,Alerta: Temperatura alta!
22515000,4504,31.82,0.74,-0.18,-0.16,9.77,Alerta: Temperatura alta!
22516000,4504,31.37,0.31,0.26,-0.27,9.97,Alerta: Temperatura alta!
22517000,4504,30.86,0.55,-0.17,0.09,9.83,Alerta: Temperatura alta!
